endTime,artistName,trackName,msPlayed
2020-05-16 10:35,Jimi Hendrix,Purple Haze,171666
2020-05-16 10:39,Jimi Hendrix,Manic Depression,222226
2020-05-16 10:42,Jimi Hendrix,Hey Joe,210000
2020-05-16 10:46,Jimi Hendrix,The Wind Cries Mary,200733
2020-05-16 10:49,Jimi Hendrix,Fire,165106
2020-05-16 10:52,Jimi Hendrix,Foxey Lady,199186
2020-05-16 10:56,Jimi Hendrix,Are You Experienced?,254173
2020-05-16 10:59,Jimi Hendrix,Little Wing,145746
2020-05-16 11:01,Jimi Hendrix,Castles Made of Sand,168920
2020-05-16 11:16,Jimi Hendrix,Voodoo Chile,899933
2020-05-16 11:20,Jimi Hendrix,All Along the Watchtower,240800
2020-05-16 11:33,Milky Chance,Don't Let Me Down,200389
2020-05-16 13:36,Milky Chance,Stolen Dance,158286
2020-05-16 13:52,Jimi Hendrix,Voodoo Child (Slight Return),30647
2020-05-16 13:52,Cream,Strange Brew,6130
2020-05-16 13:56,Cream,Sunshine Of Your Love,250000
2020-05-16 14:01,The Who,My Generation - Stereo Version,6760
2020-05-16 14:01,The Who,The Kids Are Alright - Mono Version,3730
2020-05-16 14:01,Cream,Crossroads - Live,3480
2020-05-16 14:01,Cream,White Room,294180
2020-05-16 14:02,Ben E. King,Stand by Me,1150
2020-05-16 14:02,Led Zeppelin,Immigrant Song - Remaster,1160
2020-05-16 14:02,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",5850
2020-05-16 14:02,The Temptations,My Girl,1090
2020-05-16 14:02,Simon & Garfunkel,Cecilia,990
2020-05-16 14:02,Creedence Clearwater Revival,I Put A Spell On You,690
2020-05-16 14:02,Led Zeppelin,Communication Breakdown - Remaster,700
2020-05-16 14:02,The Beach Boys,Good Vibrations - Remastered,4400
2020-05-16 14:02,Led Zeppelin,Dazed and Confused - Remaster,1040
2020-05-16 14:02,Led Zeppelin,Ramble On - Remaster,4720
2020-05-16 14:02,Led Zeppelin,Whole Lotta Love - Remaster,17340
2020-05-16 14:02,Simon & Garfunkel,The Boxer,4240
2020-05-16 14:03,Creedence Clearwater Revival,Down On The Corner,15700
2020-05-16 14:05,The Mamas & The Papas,California Dreamin' - Single Version,165363
2020-05-16 14:08,The Turtles,Happy Together,176293
2020-05-16 14:11,The Monkees,I'm a Believer - 2006 Remaster,167373
2020-05-16 14:15,The Beach Boys,Good Vibrations - Remastered,219026
2020-05-16 14:19,Jefferson Airplane,Somebody to Love,4690
2020-05-16 14:19,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-16 14:19,The Temptations,My Girl,2720
2020-05-16 14:19,Roy Orbison,"Oh, Pretty Woman",5866
2020-05-16 14:19,Nancy Sinatra,These Boots Are Made For Walkin',1090
2020-05-16 14:19,Love,Everybody’s Gotta Live,1410
2020-05-16 14:19,Buffalo Springfield,For What It's Worth,1460
2020-05-16 14:19,The Doors,The End,770
2020-05-16 14:23,Nancy Sinatra,Summer Wine,256280
2020-05-16 14:31,Mark Knopfler,What It Is,295893
2020-05-16 14:33,The Who,Behind Blue Eyes,108286
2020-05-16 14:37,America,A Horse with No Name,252239
2020-05-16 14:42,Iggy Pop,The Passenger,283360
2020-05-16 19:29,Peter Sarstedt,Where Do You Go To (My Lovely),225230
2020-05-16 19:46,Baywatch Berlin,Bonus: Anruf von Toni Kroos,1020220
2020-05-16 20:18,Einfach mal Luppen,"Frau Merkel, trauen Sie sich!",1887666
2020-05-16 20:52,Iggy Pop,The Passenger,283360
2020-05-16 20:52,The Kinks,This Time Tomorrow,11410
2020-05-16 20:53,Them,"It's All Over Now, Baby Blue (feat. Van Morrison)",11610
2020-05-16 20:56,Ava Max,Salt,180283
2020-05-16 20:56,The '60s Rock All Stars,Hit the Road Jack,2190
2020-05-16 20:56,The '60s Rock All Stars,The Locomotion,1090
2020-05-16 20:56,The Chainsmokers,Family,13330
2020-05-16 20:56,The '60s Rock All Stars,Twist and Shout,1940
2020-05-16 20:56,The '60s Rock All Stars,Blue Suede Shoes,4400
2020-05-16 20:56,The '60s Rock All Stars,Help!,610
2020-05-16 20:56,The '60s Rock All Stars,Runaround Sue,9080
2020-05-16 20:56,The '60s Rock All Stars,Let's Twist Again,10880
2020-05-16 20:57,The '60s Rock All Stars,Respect,6620
2020-05-16 20:59,The '60s Rock All Stars,Let's Twist Again,149053
2020-05-16 21:01,Dick Rivers,Nice baie des anges,6640
2020-05-16 21:01,Richard Anthony,Donne moi ma chance,132300
2020-05-16 21:30,Cream,White Room,298333
2020-05-16 21:34,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-16 21:37,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-16 21:39,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-16 21:44,Deep Purple,Child in Time - 1995 Remaster,25990
2020-05-16 21:44,Iggy Pop,The Passenger,283360
2020-05-16 21:45,dEUS,Nothing Really Ends,780
2020-05-16 21:45,Yusuf / Cat Stevens,Lady D'Arbanville,3990
2020-05-16 21:49,Creedence Clearwater Revival,Susie Q,274160
2020-05-16 21:56,The Doors,Riders on the Storm,434720
2020-05-16 22:01,Canned Heat,On The Road Again,296026
2020-05-16 22:05,The Kinks,Sunny Afternoon - Mono Mix,210525
2020-05-16 22:12,New Order,Blue Monday - 2016 Remaster,450800
2020-05-16 22:14,Underworld,Born Slippy (Nuxx),94538
2020-05-16 22:20,Iggy Pop,The Passenger,283360
2020-05-16 22:23,Rory Gallagher,I Fall Apart,177440
2020-05-16 22:27,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-16 22:30,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-16 22:33,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-16 22:37,Iggy Pop,The Passenger,283360
2020-05-16 23:16,Gemischtes Hack,CHRISTIAN ULMEN (5 SCHNELLE FRAGEN AN),0
2020-05-16 23:18,Gemischtes Hack,CHRISTIAN ULMEN (5 SCHNELLE FRAGEN AN),143870
2020-05-16 23:49,Gemischtes Hack,CHRISTIAN ULMEN (5 SCHNELLE FRAGEN AN),812300
2020-05-17 09:04,Iggy Pop,The Passenger,281804
2020-05-17 09:06,The Rolling Stones,Gimme Shelter,65970
2020-05-17 09:11,Cream,White Room,298333
2020-05-17 09:15,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-17 09:17,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-17 09:20,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-17 09:25,Iggy Pop,The Passenger,283360
2020-05-17 09:35,Nick Cave & The Bad Seeds,Red Right Hand - 2011 Remastered Version,370573
2020-05-17 09:38,Bob Dylan,Knockin' On Heaven's Door,149880
2020-05-17 09:41,Simon & Garfunkel,El Condor Pasa (If I Could),187040
2020-05-17 09:44,Neil Diamond,"Girl, You'll Be A Woman Soon",201133
2020-05-17 09:45,Iggy Pop,Loves Missing,15350
2020-05-17 09:45,Underworld,Born Slippy (Nuxx) - Radio Edit,16793
2020-05-17 09:49,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-17 09:52,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-17 09:54,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-17 09:59,Iggy Pop,The Passenger,283360
2020-05-17 10:03,New Order,Blue Monday '88,244720
2020-05-17 10:04,Joy Division,Atmosphere,31010
2020-05-17 10:06,Creedence Clearwater Revival,Fortunate Son,140773
2020-05-17 10:11,Canned Heat,On The Road Again,296026
2020-05-17 10:14,Bob Dylan,Blowin' in the Wind,165426
2020-05-17 12:05,The Animals,House of the Rising Sun,123663
2020-05-17 12:28,Gemischtes Hack,CHRISTIAN ULMEN (5 SCHNELLE FRAGEN AN),1380194
2020-05-17 13:12,Milky Chance,Don't Let Me Down,200389
2020-05-17 13:16,Milky Chance,Stolen Dance,227082
2020-05-17 22:00,Cream,White Room,298333
2020-05-17 22:04,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-17 22:07,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-17 22:10,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-17 22:15,Deep Purple,Child in Time - 1995 Remaster,8450
2020-05-17 22:15,Mano Negra,Out of Time Man,3530
2020-05-17 22:15,Iggy Pop,The Passenger,283360
2020-05-17 22:17,Primal Scream,Loaded - Andy Weatherall Mix,3280
2020-05-17 22:17,Link Wray,Rumble,145920
2020-05-17 22:17,John Lennon,Working Class Hero - Remastered 2010,6740
2020-05-17 22:17,Eagles Of Death Metal,Miss Alissa,2050
2020-05-17 22:21,John Lennon,Imagine - Remastered 2010,187866
2020-05-17 22:21,Cream,Sunshine Of Your Love,2660
2020-05-17 22:21,Dusty Springfield,Son Of A Preacher Man,4800
2020-05-17 22:21,The Rolling Stones,"Paint It, Black",10050
2020-05-17 22:21,The Beach Boys,Surfin' U.S.A. - Remastered,980
2020-05-17 22:21,The Byrds,Mr. Tambourine Man,3000
2020-05-17 22:21,The Kingsmen,Louie Louie,3960
2020-05-17 22:21,John Lennon,Woman - Remastered 2010,8563
2020-05-17 22:21,The Zombies,She's Not There,13840
2020-05-17 22:21,The Monkees,I'm a Believer - 2006 Remaster,6810
2020-05-17 22:24,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,5796
2020-05-17 22:24,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-17 22:25,Steppenwolf,Born To Be Wild,29620
2020-05-17 22:28,Yusuf / Cat Stevens,Wild World,200173
2020-05-17 22:30,Edwin Starr,War,84776
2020-05-18 06:43,Cream,White Room,298333
2020-05-18 06:47,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-18 06:49,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-18 06:52,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-18 07:12,Iggy Pop,The Passenger,392816
2020-05-18 07:16,The Rolling Stones,"Paint It, Black",202266
2020-05-18 08:01,Creedence Clearwater Revival,Have You Ever Seen The Rain,13323
2020-05-18 08:06,Cream,White Room,298333
2020-05-18 08:10,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-18 08:12,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-18 08:15,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-18 08:20,Iggy Pop,The Passenger,283360
2020-05-18 08:23,The Rolling Stones,"Paint It, Black",202266
2020-05-18 08:26,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-18 08:29,Bob Dylan,Blowin' in the Wind,165426
2020-05-18 08:32,Neil Young,Heart of Gold - 2009 Remaster,187013
2020-05-18 08:33,Dire Straits,Money For Nothing,54710
2020-05-18 08:36,Scott McKenzie,San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,178506
2020-05-18 08:57,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),19143
2020-05-18 09:01,Cream,White Room,298333
2020-05-18 09:06,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-18 09:08,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-18 09:11,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-18 09:16,Iggy Pop,The Passenger,283360
2020-05-18 09:19,The Rolling Stones,"Paint It, Black",202266
2020-05-18 09:22,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-18 09:26,Kraftwerk,Das Model - 2009 Remaster,219680
2020-05-18 09:30,America,A Horse with No Name,252239
2020-05-18 10:33,Mano Negra,Out of Time Man,46730
2020-05-18 10:38,Cream,White Room,298333
2020-05-18 10:46,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-18 10:49,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-18 10:52,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-18 10:56,Iggy Pop,The Passenger,283360
2020-05-18 11:00,The Rolling Stones,"Paint It, Black",202266
2020-05-18 11:02,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-18 11:07,The Animals,House of the Rising Sun,269906
2020-05-18 11:11,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-18 11:16,Mark Knopfler,What It Is,295893
2020-05-18 14:14,Creedence Clearwater Revival,Suzie Q,433144
2020-05-18 18:30,Cream,White Room,298331
2020-05-18 18:35,Iggy Pop,The Passenger,283360
2020-05-18 18:38,The Rolling Stones,"Paint It, Black",177771
2020-05-18 23:05,Gemischtes Hack,CHRISTIAN ULMEN (5 SCHNELLE FRAGEN AN),420000
2020-05-19 08:29,Creedence Clearwater Revival,Suzie Q,468300
2020-05-19 08:34,Cream,White Room,298333
2020-05-19 08:38,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-19 08:41,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-19 08:44,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-19 08:48,Iggy Pop,The Passenger,283360
2020-05-19 08:52,The Rolling Stones,"Paint It, Black",202266
2020-05-19 08:54,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-19 09:03,Creedence Clearwater Revival,Suzie Q,517160
2020-05-19 09:06,The Doors,The End,195970
2020-05-19 09:08,Dire Straits,Money For Nothing,1820
2020-05-19 09:14,Cream,White Room,298333
2020-05-19 09:18,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-19 09:21,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-19 09:24,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-19 09:28,Iggy Pop,The Passenger,283360
2020-05-19 09:32,The Rolling Stones,"Paint It, Black",202266
2020-05-19 09:35,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-19 09:43,Creedence Clearwater Revival,Suzie Q,517160
2020-05-19 09:47,Rodríguez,Sugar Man,229413
2020-05-19 09:53,Supertramp,School,335286
2020-05-19 09:57,dEUS,The Architect,236493
2020-05-19 10:10,The Stranglers,Golden Brown,114466
2020-05-19 10:16,Bob Dylan,Mr. Tambourine Man,330533
2020-05-19 10:17,The Hives,Blood Red Moon,86116
2020-05-19 10:17,Boudewijn de Groot,Avond,1120
2020-05-19 10:17,The Box Tops,The Letter,1350
2020-05-19 10:20,Frank Zappa,Bobby Brown Goes Down,169066
2020-05-19 10:24,Lou Reed,Walk On the Wild Side,254173
2020-05-19 10:26,Rory Gallagher,A Million Miles Away,3050
2020-05-19 10:26,dEUS,Suds & Soda,84780
2020-05-19 10:26,Radio Moscow,250 Miles,1030
2020-05-19 10:30,Iggy Pop,The Passenger,283360
2020-05-19 10:34,The Rolling Stones,"Paint It, Black",202266
2020-05-19 10:37,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-19 10:45,Creedence Clearwater Revival,Suzie Q,517160
2020-05-19 10:50,Mark Knopfler,What It Is,295893
2020-05-19 11:11,Dire Straits,Money For Nothing,1106
2020-05-19 11:23,Gemischtes Hack,CHRISTIAN ULMEN (5 SCHNELLE FRAGEN AN),747554
2020-05-19 11:28,Cream,White Room,298331
2020-05-19 11:32,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",204126
2020-05-19 11:32,Creedence Clearwater Revival,Down On The Corner,862
2020-05-19 11:32,The Mamas & The Papas,California Dreamin' - Single Version,0
2020-05-19 12:17,Iggy Pop,The Passenger,100088
2020-05-19 20:43,Cream,White Room,298333
2020-05-19 20:47,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-19 20:50,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-19 20:52,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-19 20:57,Iggy Pop,The Passenger,283360
2020-05-19 21:00,The Rolling Stones,"Paint It, Black",202266
2020-05-19 21:03,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-19 21:12,Creedence Clearwater Revival,Suzie Q,517160
2020-05-19 21:18,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,367270
2020-05-19 22:25,Gemischtes Hack,#104 MERKEL ODER KOFFER,1433032
2020-05-20 22:43,Gemischtes Hack,#104 MERKEL ODER KOFFER,3154338
2020-05-22 07:10,Paul Kalkbrenner,Der Buhold,5172
2020-05-22 07:10,Shkoon,Napauken - Jpattersson Remix,17183
2020-05-22 07:11,Buntspecht,Unter den Masken,10387
2020-05-22 07:11,Nhyx,Weekend milliardaire,9287
2020-05-22 07:11,Morphine,The Other Side - Unders Extended Remix,3020
2020-05-22 07:11,Shacke One,Wat is schon dran an som Tag,5697
2020-05-22 07:11,Tapesh,Leadbelly,4373
2020-05-22 07:11,khaderbai,Berlin ii Friedrichshain (Episode 10),10465
2020-05-22 07:11,Ten Walls,Blue Orphan - Original Mix,1848
2020-05-24 22:12,Gemischtes Hack,LINDA ZERVAKIS (5 SCHNELLE FRAGEN AN),1422400
2020-05-25 06:57,Cream,White Room,298333
2020-05-25 07:01,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-25 07:04,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-25 07:17,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-25 07:22,Iggy Pop,The Passenger,283360
2020-05-25 07:25,The Rolling Stones,"Paint It, Black",202266
2020-05-25 07:28,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2020-05-25 07:36,Creedence Clearwater Revival,Suzie Q,517160
2020-05-25 07:39,Canned Heat,Going Up The Country,172866
2020-05-25 07:43,America,A Horse with No Name,252239
2020-05-25 07:47,John Lennon,Working Class Hero - Remastered 2010,227933
2020-05-25 07:50,Bob Dylan,The Man in Me,186213
2020-05-25 07:59,Golden Earring,Another 45 Miles,283840
2020-05-25 08:03,Tom Petty and the Heartbreakers,Learning To Fly,242106
2020-05-25 08:04,Neil Young,Old Man - 2009 Remaster,81310
2020-05-25 08:07,Scott McKenzie,San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,178506
2020-05-25 08:10,Buffalo Springfield,For What It's Worth,153693
2020-05-25 08:12,Dire Straits,Money For Nothing,3790
2020-05-25 08:12,J.J. Cale,Cocaine,2280
2020-05-25 08:12,Sisters of Mercy,Temple of Love - Extended Version 1983,153680
2020-05-25 08:12,The Doors,The End,2950
2020-05-25 08:13,The Sonics,Have Love Will Travel,54030
2020-05-25 08:17,Oidorno,Halt die Fresse ich will saufen,216070
2020-05-25 08:20,Konny,Karrieresong,1390
2020-05-25 08:20,Dexter,Everyday Like This,17518
2020-05-25 08:20,Love A,Nachbarn II,4790
2020-05-25 08:20,Feine Sahne Fischfilet,Niemand wie ihr,193981
2020-05-25 08:25,Mine,Aliens,258576
2020-05-25 08:27,Waving The Guns,Das Privileg,6330
2020-05-25 08:27,Frittenbude,Bilder mit Katze,1660
2020-05-25 08:27,Irie Révoltés,Rebelles,1440
2020-05-25 08:27,Björn Peng,At Night,133393
2020-05-25 08:30,Swiss & Die Andern,Vermisse Dich,28832
2020-05-25 08:30,Antilopen Gang,Lied gegen Kiffer,139727
2020-05-25 08:44,Cream,White Room,12540
2020-05-25 08:44,Golden Earring,Another 45 Miles,1040
2020-05-25 08:44,Sebastian Sturm,Be Righteous,203520
2020-05-25 08:53,Creedence Clearwater Revival,Suzie Q,517160
2020-05-25 08:57,Golden Earring,Another 45 Miles,283840
2020-05-25 09:00,Status Quo,Whatever You Want,1690
2020-05-25 09:00,Golden Earring,Another 45 Miles,760
2020-05-25 09:00,The Sonics,Have Love Will Travel,160400
2020-05-25 09:05,Golden Earring,Another 45 Miles,283840
2020-05-25 09:08,Canned Heat,On The Road Again,160
2020-05-25 09:08,The Sonics,Have Love Will Travel,160400
2020-05-25 09:12,Golden Earring,Another 45 Miles,283840
2020-05-25 09:15,The Sonics,Have Love Will Travel,160400
2020-05-25 09:19,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-25 09:19,Supertramp,Breakfast In America - Remastered,9294
2020-05-25 09:24,Golden Earring,Another 45 Miles,283840
2020-05-25 09:26,The Sonics,Have Love Will Travel,160400
2020-05-25 09:30,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-25 09:31,Boudewijn de Groot,Welterusten Mijnheer De President,39470
2020-05-25 10:00,America,A Horse with No Name,86230
2020-05-25 10:05,Golden Earring,Another 45 Miles,283840
2020-05-25 10:08,The Sonics,Have Love Will Travel,160400
2020-05-25 10:10,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",118220
2020-05-25 10:14,Golden Earring,Another 45 Miles,283840
2020-05-25 10:17,The Sonics,Have Love Will Travel,160400
2020-05-25 10:21,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-25 10:26,Iggy Pop,The Passenger,283360
2020-05-25 10:30,The Moody Blues,Nights In White Satin - Single Version / Mono Mix,269106
2020-05-25 12:23,De Staat,Witch Doctor,89333
2020-05-25 12:28,Golden Earring,Another 45 Miles,283840
2020-05-25 12:30,The Sonics,Have Love Will Travel,160400
2020-05-25 12:34,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-25 12:36,Buffalo Springfield,For What It's Worth,103490
2020-05-25 12:44,Creedence Clearwater Revival,Suzie Q,517160
2020-05-25 12:49,Golden Earring,Another 45 Miles,283840
2020-05-25 12:52,The Sonics,Have Love Will Travel,160400
2020-05-25 12:56,The Cure,A Forest,3170
2020-05-25 12:56,Pink Floyd,Echoes - 2011 Remastered Version,1360
2020-05-25 12:56,Jefferson Airplane,White Rabbit,38850
2020-05-25 12:56,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-25 12:56,Iggy Pop,Loves Missing,5580
2020-05-25 12:56,America,Horse With No Name,2010
2020-05-25 12:57,dEUS,Hotellounge (Be The Death Of Me),4250
2020-05-25 12:57,dEUS,Hotellounge (Be The Death Of Me),1690
2020-05-25 12:57,Nick Cave & The Bad Seeds,The Weeping Song - 2010 Remastered Version,830
2020-05-25 12:57,Bob Dylan,Hurricane,1020
2020-05-25 12:57,DEVO,Gut Feeling - Edit,1400
2020-05-25 12:57,Rory Gallagher,I Fall Apart,1020
2020-05-25 12:57,J.J. Cale,After Midnight,1480
2020-05-25 12:57,Supertramp,School,3100
2020-05-25 12:57,Supertramp,School,1160
2020-05-25 12:57,Dire Straits,Brothers In Arms,820
2020-05-25 12:57,"Crosby, Stills, Nash & Young",Almost Cut My Hair,1370
2020-05-25 12:57,Canned Heat,On the Road Again,1440
2020-05-25 12:57,Donovan,Hurdy Gurdy Man,3940
2020-05-25 12:57,Canned Heat,Going Up The Country,4040
2020-05-25 13:01,The Moody Blues,Nights In White Satin - Single Version / Mono Mix,259441
2020-05-25 13:02,Funkadelic,Maggot Brain,14278
2020-05-25 13:04,Lou Reed,The Gun,121990
2020-05-25 13:08,Love,Everybody's Gotta Live,243373
2020-05-25 13:11,The Stranglers,Golden Brown,190617
2020-05-25 13:14,Rodríguez,Sugar Man,2110
2020-05-25 13:14,Them,"It's All Over Now, Baby Blue (feat. Van Morrison)",16352
2020-05-25 13:14,Baxter Dury,Cocaine Man,1020
2020-05-25 13:14,Creedence Clearwater Revival,Fortunate Son,1240
2020-05-25 13:14,Herman's Hermits,No Milk Today - Mono Version,1220
2020-05-25 13:14,Bob Dylan,Blowin' in the Wind,165426
2020-05-25 13:17,Neil Young,Heart of Gold - 2009 Remaster,187013
2020-05-25 14:06,dEUS,Nothing Really Ends,237366
2020-05-25 16:37,Gemischtes Hack,LINDA ZERVAKIS (5 SCHNELLE FRAGEN AN),2745493
2020-05-25 16:53,Cream,White Room,31760
2020-05-25 16:58,Golden Earring,Another 45 Miles,283840
2020-05-25 17:01,The Sonics,Have Love Will Travel,160400
2020-05-25 17:41,alt-J,Breezeblocks,227080
2020-05-25 17:46,Supersci,On The Grind (Original Version) - Instrumental,302595
2020-05-25 17:48,Dexter,Everyday Like This,133887
2020-05-25 17:52,alt-J,Fitzpleasure,2140
2020-05-25 17:52,Milky Chance,The Game,2052
2020-05-25 17:52,alt-J,Taro,1826
2020-05-25 17:52,Calexico,Service Repair - Re-Release,242733
2020-05-25 17:57,Stick Figure,Choice Is Yours (with Slightly Stoopid),305436
2020-05-25 18:01,Stick Figure,Smokin' Love (with Collie Buddz),214206
2020-05-25 18:11,Moby,Wait For Me,23789
2020-05-25 18:20,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",13150
2020-05-25 18:25,Golden Earring,Another 45 Miles,283840
2020-05-25 18:27,The Sonics,Have Love Will Travel,160400
2020-05-25 18:31,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-25 18:35,The Stranglers,Golden Brown,206760
2020-05-25 18:38,Rodríguez,Sugar Man,10230
2020-05-25 18:38,Neil Young,Heart of Gold - 2009 Remaster,187013
2020-05-25 21:42,Creedence Clearwater Revival,Suzie Q,142220
2020-05-25 22:58,Gemischtes Hack,LINDA ZERVAKIS (5 SCHNELLE FRAGEN AN),488960
2020-05-26 07:04,Creedence Clearwater Revival,Suzie Q,517160
2020-05-26 07:09,Golden Earring,Another 45 Miles,283840
2020-05-26 07:11,The Sonics,Have Love Will Travel,160400
2020-05-26 07:15,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-26 07:19,The Stranglers,Golden Brown,206760
2020-05-26 07:22,Neil Young,Heart of Gold - 2009 Remaster,187013
2020-05-26 07:26,Yusuf / Cat Stevens,Lady D'Arbanville,225973
2020-05-26 08:35,Rory Gallagher,I Fall Apart,77926
2020-05-26 08:44,Creedence Clearwater Revival,Suzie Q,517160
2020-05-26 08:48,Golden Earring,Another 45 Miles,283840
2020-05-26 08:51,The Sonics,Have Love Will Travel,160400
2020-05-26 08:54,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",191900
2020-05-26 08:59,Golden Earring,Another 45 Miles,283840
2020-05-26 09:02,The Sonics,Have Love Will Travel,160400
2020-05-26 09:05,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227705
2020-05-26 09:42,The Stranglers,Golden Brown,146874
2020-05-26 09:47,Golden Earring,Another 45 Miles,283840
2020-05-26 09:47,The Sonics,Have Love Will Travel,28860
2020-05-26 09:48,The Black Keys,Have Love Will Travel,7910
2020-05-26 09:48,The Basics,"Have Love, Will Travel",12780
2020-05-26 09:50,The Sonics,Have Love Will Travel,160400
2020-05-26 09:52,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",113400
2020-05-26 09:52,Creedence Clearwater Revival,Suzie Q,5030
2020-05-26 09:57,Cream,White Room,298333
2020-05-26 10:01,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",244026
2020-05-26 10:04,Creedence Clearwater Revival,Down On The Corner,166280
2020-05-26 10:07,The Mamas & The Papas,California Dreamin' - Single Version,162373
2020-05-26 10:12,Iggy Pop,The Passenger,283360
2020-05-26 10:23,The Rolling Stones,"Paint It, Black",64256
2020-05-26 10:28,Golden Earring,Another 45 Miles,283840
2020-05-26 10:30,The Sonics,Have Love Will Travel,160400
2020-05-26 10:34,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227696
2020-05-26 10:38,The Stranglers,Golden Brown,206751
2020-05-26 10:41,Neil Young,Heart of Gold - 2009 Remaster,187013
